-5.203629074754052564e-01,-6.710242432673372281e-01,-1.976890227610716977e-01,6.831012222940793244e-01,-2.837698806699957554e-01,8.515443423479331919e-01,-9.612581487006428560e-01,-5.170526378538780055e-01,7.758242944025119936e-01,9.862761378960371861e-01,7.800868325763130606e-01,-5.864185923604048334e-01,2.038096653657845980e-01,5.210467324893621743e-01,2.917814671913638858e-01,6.580025418301238549e-01,1.584749144786052888e-01,1.337674665064283452e-01
9.694609501546911368e-01,-4.976147883726556032e-02,2.530660809869531569e-01,8.032966686692020186e-01,8.612933421576047799e-01,-4.060122355209019318e-01,6.222638780695453065e-01,5.333287946062998941e-01,-1.743178761576023028e-01,-5.702698122493412569e-01,3.592118455962058921e-01,8.116462224638110179e-02,3.949657458401447663e-01,6.132277384124600328e-01,-4.237010088284192122e-01,-3.705830677863146683e-01,4.178614490415955007e-01,-3.935007519922255614e-01
-2.098321854253342167e-01,-7.175031855592828300e-01,7.776193095013856915e-01,9.199371854358115996e-01,3.658799967001780118e-01,6.891441459660740954e-01,5.303423937851581282e-01,-2.024456433165904290e-01,2.187871805762013899e-01,-5.475275805292478815e-01,-8.921184722574799775e-01,-2.570312896161262017e-01,-4.426874315423561246e-01,5.725286686478427978e-01,7.294876690474041414e-01,-3.534403485770809539e-01,8.218744439888927555e-01,-4.185364941437754727e-01
7.243749339138001453e-01,6.473345014589870772e-02,-8.863893273839935638e-01,3.373673332139894843e-01,-6.301946793427237736e-02,-2.490962326541052985e-01,-4.315818510104363348e-01,4.819319545301414820e-01,6.760955844679648052e-01,-7.292619689932009486e-01,-8.775384984469363214e-01,-9.024959640669094618e-02,-3.889395301711644493e-01,-6.374156916539062134e-01,-2.329953119707250941e-02,5.920412929625951115e-02,8.343443302956823349e-01,-6.158913223176809559e-01
9.761493112925110349e-01,-5.867774538281198549e-01,8.044066412226023033e-01,-3.100775222450924407e-01,-4.868652747897366240e-01,-8.457051689017824891e-02,-2.206038867602555520e-02,-2.952705075583719196e-01,-9.249215542440456517e-01,-4.083198593307091340e-01,1.515029968530157145e-01,3.126808707609891602e-01,-5.552544688939142770e-01,-9.457304632393737087e-01,3.635506077274170966e-01,5.950262665960708297e-01,-5.709042531667365417e-01,5.683315757412654712e-02
-9.817774464615109942e-01,-2.617942987947841083e-02,9.064693891724191488e-01,-4.080455833567102619e-01,3.746323190339002629e-01,-2.240934511165184606e-01,1.794487621773752650e-01,-3.187482840029725040e-01,4.752197656808854198e-01,-1.666190490364320986e-01,-6.465390018807402051e-01,5.498760678675722602e-01,6.656417830121936774e-01,-3.573671682263013238e-01,-8.546803194013128380e-01,-7.934619850324760026e-01,-3.596865427988626962e-02,-8.731104586641431631e-01
5.298045740564794048e-01,-1.389275108522365354e-01,-7.976376743880320141e-02,-8.276000554846192347e-01,-7.230332629325122440e-01,2.725055873445731969e-01,5.234023696371008505e-01,-2.737251711237420615e-02,5.767578719074215599e-01,-6.819193651585138127e-01,-4.592501932280361743e-01,9.614237632697615332e-01,9.426959388803026751e-01,8.004350892032072728e-01,1.905431207492811474e-01,-5.305522779254743249e-01,9.411360497919902812e-01,-1.713031768550055123e-01
9.611296161638329671e-01,5.602449798126656333e-01,8.536643204161808995e-02,-5.226633264004845181e-01,1.375887035676131021e-01,-4.102428216605591427e-01,-6.125507998794059716e-01,-6.784707005076173747e-01,-9.499445722761445943e-02,-7.266348101939934523e-03,1.050972615762215678e-01,6.633603472338092111e-01,-8.200342237706446102e-01,-9.044105908852362319e-02,6.780857515315679152e-01,4.622961090448336474e-01,-6.982218023441404409e-01,3.857323920642501403e-01
1.483714133183320349e-01,-9.258672536318570678e-01,-4.987439614744695326e-01,-5.901089703799182740e-01,-5.531486377498555651e-01,9.153955162129876477e-01,9.489470606822683063e-01,7.423710633019646732e-01,-8.726474454719843621e-01,-7.764370035733516584e-01,-5.814134036663347604e-01,-6.525696821727928754e-01,-5.509023263615469013e-01,8.729406716585124126e-01,6.239032325875857321e-01,7.041350419413994199e-01,-4.516808374674792237e-01,3.967001024130816234e-01
-2.082988675521724176e-01,2.044720771641332924e-01,2.358569866038480178e-01,-6.215187792626939434e-01,-1.662264056615812002e-01,9.625408750169546224e-01,-8.957809344252549710e-01,-6.016563039373279409e-01,4.126442381573631746e-01,5.976877317379747367e-01,8.906928800302449378e-01,-1.138049483627163738e-01,-7.177340634631070859e-01,-7.121730764019573723e-01,-3.010024324240454519e-01,5.137260318648140256e-02,-2.127749596862902326e-01,-1.339654542934949344e-01
8.248089744286994929e-01,2.263021651660077627e-01,-9.762329805649114789e-01,8.312989390562020020e-04,9.969424944157743163e-01,7.874570644256122520e-01,-8.475324958285568311e-01,-1.407374682779141128e-01,-3.391025480342304554e-01,-8.025468459122064857e-01,4.083078239972266488e-01,-4.233991584972032207e-01,-7.278648426429885632e-01,8.905052898029066633e-01,2.101822098121353122e-01,8.182754770751186069e-01,6.854619396347461091e-02,-1.711769530792925931e-01
7.647342196210038523e-02,1.460657113902010806e-01,1.481484958230319116e-01,5.523403101702830664e-01,8.443636637760649766e-01,-1.419337963160363092e-01,2.649179577804277042e-01,1.678176054406121942e-01,6.753758207345077480e-01,3.605920675602918291e-01,3.104023538678994942e-01,4.706130459581989722e-01,2.007926998157252285e-01,5.167763622105201460e-01,2.678813157047503779e-01,1.354882441055782483e-01,-1.556732005841523492e-01,8.076054477048189018e-01
5.350850210575524013e-01,-2.550903353526396966e-01,-6.635439274096537332e-01,9.341821652122850317e-02,-4.899517638424244481e-01,-4.925505022561422752e-01,-1.298297093354650045e-01,9.586756808737124658e-01,3.080958146034762368e-01,8.158655032769894788e-01,5.105846359803882795e-01,3.480687637786610278e-01,-6.375569036137602730e-01,3.182037965445583261e-01,-9.788134144594804464e-01,6.796237845057742089e-01,-5.966406613451051832e-01,4.520246180181433093e-01
8.507603148102009794e-01,7.977757807210983376e-01,9.192148185798101334e-01,6.031933659975670103e-01,8.808627127695407566e-01,-5.159062911314375999e-01,2.580202110821445682e-01,-3.159041057500191485e-01,8.623824224897247426e-01,-7.124579110566440221e-01,-2.665464700853914515e-01,5.233319899911701434e-01,4.712457588841321154e-01,-5.893736915764313800e-02,4.369451382425104669e-01,-6.565545543808601892e-01,-4.725871930425449285e-01,7.337004716686110761e-01
9.834724225227666761e-01,3.440379293650333015e-01,9.088937500928460089e-01,-7.039358385611318436e-01,5.754764215635985725e-01,9.310138973532213758e-01,-5.039299439497102462e-02,1.747487099249420694e-01,-6.926047479588974820e-01,-5.200943220153513291e-01,-4.126728152070600064e-01,2.167928000931302890e-01,8.850595190785579547e-01,-4.911491645367023207e-01,-4.441179589305688236e-01,6.101406746503446055e-01,7.850636488588991213e-01,-2.614460758160384035e-01
-4.606949962215685090e-01,7.887984226098507801e-01,-3.516996707252237897e-01,7.783836408411646257e-01,3.195218027125914517e-01,9.122438228631992718e-01,-8.683537566591654766e-01,-9.797846211122229754e-01,-4.324782994805418390e-01,-7.511556404043153723e-01,6.974243206275807516e-01,-8.379308409309651484e-01,-9.850256153496490530e-01,-7.644115963175317496e-01,-5.249962808381765100e-01,-5.282133657282028771e-02,-1.811154598472315413e-01,6.245949243478634560e-01
8.888798207423911357e-01,1.524699455434332940e-01,-7.878321837665756000e-01,-5.997253166777707367e-01,5.462495721421185557e-01,-3.554288793575801630e-01,2.834960783201430079e-01,4.407541841170514729e-01,5.048253542703859953e-01,-1.492527307260753666e-01,2.295607387281908274e-01,-8.111377623357962641e-02,2.205745249438808564e-01,6.501782800094380033e-01,1.706985343520488474e-01,-4.010957877058904941e-01,-7.467352289554374245e-01,2.079937010977850331e-01
4.099961382182233383e-01,7.543603705017338790e-01,-4.445530045468923941e-01,7.686254896992041896e-01,-7.854193648517453497e-01,-2.758536464697813884e-02,-1.332215345430189934e-01,5.514274103135736738e-01,-4.361703779792778235e-01,-6.068347208687134842e-01,-8.180075197094620609e-01,-7.623495954211985115e-01,4.935364492306251183e-01,3.455061958594440874e-01,-2.327488967019937238e-01,-5.339527919665845168e-01,-3.127758949657593046e-01,4.247471908279711883e-01
